Date,MarketCap,,,
2000-12-11,5101000000.00,,,
2001-01-12,5935000000.00,,,
2001-02-14,6748000000.00,,,
2001-03-19,7116000000.00,,,
2001-04-19,8913000000.00,,,
2001-05-21,8223000000.00,,,
2001-06-21,7850000000.00,,,
2001-07-24,6691000000.00,,,
2001-08-23,6248000000.00,,,
2001-10-01,5453000000.00,,,
2001-10-31,6162000000.00,,,
2001-12-03,7387000000.00,,,
2002-01-04,8350000000.00,,,
2002-02-06,8718000000.00,,,
2002-03-11,8856000000.00,,,
2002-04-11,8803000000.00,,,
2002-05-13,8515000000.00,,,
2002-06-13,6950000000.00,,,
2002-07-16,6409000000.00,,,
2002-08-15,5602000000.00,,,
2002-09-17,5311000000.00,,,
2002-10-17,5065000000.00,,,
2002-11-18,5618000000.00,,,
2002-12-19,5100000000.00,,,
2003-01-23,5105000000.00,,,
2003-02-25,5414000000.00,,,
2003-03-27,5223000000.00,,,
2003-04-29,5140000000.00,,,
2003-05-30,6563000000.00,,,
2003-07-01,7006000000.00,,,
2003-08-01,7515000000.00,,,
2003-09-03,8319000000.00,,,
2003-10-03,7954000000.00,,,
2003-11-04,8402000000.00,,,
2003-12-05,7667000000.00,,,
2004-01-08,8614000000.00,,,
2004-02-10,8496000000.00,,,
2004-03-12,10190000000.00,,,
2004-04-14,9933000000.00,,,
2004-05-14,10280000000.00,,,
2004-06-17,12470000000.00,,,
2004-07-20,12400000000.00,,,
2004-08-19,11910000000.00,,,
2004-09-21,14750000000.00,,,
2004-10-21,18770000000.00,,,
2004-11-22,24670000000.00,,,
2004-12-23,25740000000.00,,,
2005-01-26,29520000000.00,,,
2005-02-28,36660000000.00,,,
2005-03-31,34300000000.00,,,
2005-05-02,30020000000.00,,,
2005-06-02,32990000000.00,,,
2005-07-05,31450000000.00,,,
2005-08-04,35440000000.00,,,
2005-09-06,40500000000.00,,,
2005-10-06,43170000000.00,,,
2005-11-07,50290000000.00,,,
2005-12-08,62430000000.00,,,
2006-01-11,70950000000.00,,,
2006-02-13,54910000000.00,,,
2006-03-16,54570000000.00,,,
2006-04-18,56230000000.00,,,
2006-05-18,53740000000.00,,,
2006-06-20,48880000000.00,,,
2006-07-21,51790000000.00,,,
2006-08-22,57680000000.00,,,
2006-09-22,62270000000.00,,,
2006-10-24,69320000000.00,,,
2006-11-24,78370000000.00,,,
2006-12-27,70050000000.00,,,
2007-01-31,73890000000.00,,,
2007-03-05,74400000000.00,,,
2007-04-04,81540000000.00,,,
2007-05-07,89890000000.00,,,
2007-06-07,107300000000.00,,,
2007-07-10,115100000000.00,,,
2007-08-09,109900000000.00,,,
2007-09-11,117800000000.00,,,
2007-10-11,141500000000.00,,,
2007-11-12,134600000000.00,,,
2007-12-13,168000000000.00,,,
2008-01-16,140300000000.00,,,
2008-02-19,107400000000.00,,,
2008-03-20,117100000000.00,,,
2008-04-22,141200000000.00,,,
2008-05-22,156100000000.00,,,
2008-06-24,152700000000.00,,,
2008-07-25,143600000000.00,,,
2008-08-26,153800000000.00,,,
2008-09-26,113600000000.00,,,
2008-10-28,88810000000.00,,,
2008-11-28,82380000000.00,,,
2008-12-31,76000000000.00,,,
2009-02-03,82800000000.00,,,
2009-03-06,75960000000.00,,,
2009-04-07,102400000000.00,,,
2009-05-08,115300000000.00,,,
2009-06-10,125100000000.00,,,
2009-07-13,127500000000.00,,,
2009-08-12,148100000000.00,,,
2009-09-14,155600000000.00,,,
2009-10-14,172100000000.00,,,
2009-11-13,184100000000.00,,,
2009-12-16,176600000000.00,,,
2010-01-20,192000000000.00,,,
2010-02-22,181700000000.00,,,
2010-03-24,208000000000.00,,,
2010-04-26,245200000000.00,,,
2010-05-26,222100000000.00,,,
2010-06-28,245100000000.00,,,
2010-07-29,235800000000.00,,,
2010-08-30,221500000000.00,,,
2010-09-30,259900000000.00,,,
