Date,MarketCap,,,
2012-11-26,22750000000.00,,,
2012-12-07,22250000000.00,,,
2012-12-20,24150000000.00,,,
2013-01-04,24080000000.00,,,
2013-01-17,25050000000.00,,,
2013-01-31,25200000000.00,,,
2013-02-13,25230000000.00,,,
2013-02-27,24450000000.00,,,
2013-03-12,26480000000.00,,,
2013-03-25,25450000000.00,,,
2013-04-08,24580000000.00,,,
2013-04-19,24090000000.00,,,
2013-05-02,24700000000.00,,,
2013-05-15,26420000000.00,,,
2013-05-29,24740000000.00,,,
2013-06-11,22270000000.00,,,
2013-06-24,21890000000.00,,,
2013-07-08,22770000000.00,,,
2013-07-19,25180000000.00,,,
2013-08-01,26900000000.00,,,
2013-08-14,26620000000.00,,,
2013-08-27,25310000000.00,,,
2013-09-10,29810000000.00,,,
2013-09-23,31200000000.00,,,
2013-10-04,31490000000.00,,,
2013-10-17,31590000000.00,,,
2013-10-30,31460000000.00,,,
2013-11-12,34200000000.00,,,
2013-11-25,31810000000.00,,,
2013-12-09,32370000000.00,,,
2013-12-20,32390000000.00,,,
2014-01-06,32700000000.00,,,
2014-01-17,36100000000.00,,,
2014-01-31,36930000000.00,,,
2014-02-13,38520000000.00,,,
2014-02-27,40400000000.00,,,
2014-03-12,37530000000.00,,,
2014-03-25,34560000000.00,,,
2014-04-07,33110000000.00,,,
2014-04-21,34440000000.00,,,
2014-05-02,32200000000.00,,,
2014-05-15,31570000000.00,,,
2014-05-29,33400000000.00,,,
2014-06-11,32730000000.00,,,
2014-06-24,35280000000.00,,,
2014-07-08,33700000000.00,,,
2014-07-21,32740000000.00,,,
2014-08-01,33100000000.00,,,
2014-08-14,33120000000.00,,,
2014-08-27,36880000000.00,,,
2014-09-10,37570000000.00,,,
2014-09-23,35170000000.00,,,
2014-10-06,36090000000.00,,,
2014-10-17,34430000000.00,,,
2014-10-30,38200000000.00,,,
2014-11-12,40240000000.00,,,
2014-11-25,37440000000.00,,,
2014-12-09,35420000000.00,,,
2014-12-22,37770000000.00,,,
2015-01-06,36090000000.00,,,
2015-01-20,36150000000.00,,,
2015-02-02,37270000000.00,,,
2015-02-13,40890000000.00,,,
2015-02-27,45140000000.00,,,
2015-03-12,42410000000.00,,,
2015-03-25,42950000000.00,,,
2015-04-08,44540000000.00,,,
2015-04-21,44170000000.00,,,
2015-05-04,46970000000.00,,,
2015-05-15,47490000000.00,,,
2015-05-29,47720000000.00,,,
2015-06-11,47490000000.00,,,
2015-06-24,48220000000.00,,,
2015-07-08,45520000000.00,,,
2015-07-21,48430000000.00,,,
2015-08-03,47810000000.00,,,
2015-08-14,48170000000.00,,,
2015-08-27,46160000000.00,,,
2015-09-10,46030000000.00,,,
2015-09-23,47510000000.00,,,
2015-10-06,49120000000.00,,,
2015-10-19,51430000000.00,,,
2015-10-30,51290000000.00,,,
2015-11-12,51990000000.00,,,
2015-11-25,53390000000.00,,,
2015-12-09,52930000000.00,,,
2015-12-22,51700000000.00,,,
2016-01-06,50660000000.00,,,
2016-01-20,46700000000.00,,,
2016-02-02,43290000000.00,,,
2016-02-16,40070000000.00,,,
2016-02-29,45450000000.00,,,
2016-03-11,48540000000.00,,,
2016-03-24,49090000000.00,,,
2016-04-07,51100000000.00,,,
2016-04-20,51660000000.00,,,
2016-05-03,50740000000.00,,,
2016-05-16,52380000000.00,,,
2016-05-27,56750000000.00,,,
2016-06-10,55440000000.00,,,
2016-06-23,55740000000.00,,,
2016-07-07,53360000000.00,,,
2016-07-20,55650000000.00,,,
2016-08-02,54670000000.00,,,
2016-08-15,53600000000.00,,,
2016-08-26,54350000000.00,,,
2016-09-09,50390000000.00,,,
2016-09-22,50660000000.00,,,
2016-10-05,46470000000.00,,,
2016-10-18,49420000000.00,,,
2016-10-31,52360000000.00,,,
2016-11-11,51970000000.00,,,
2016-11-25,51370000000.00,,,
2016-12-08,50060000000.00,,,
2016-12-21,48850000000.00,,,
2017-01-05,50710000000.00,,,
2017-01-19,52650000000.00,,,
2017-02-01,55600000000.00,,,
2017-02-14,57250000000.00,,,
2017-02-28,57560000000.00,,,
2017-03-13,59270000000.00,,,
2017-03-24,57850000000.00,,,
2017-04-06,60260000000.00,,,
2017-04-20,59790000000.00,,,
2017-05-03,61640000000.00,,,
